0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
cxcon_391,0,0,0,0.0,0.0,1.0,1.0,0.06,0.06,0.0,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,17,255,17,0
cxcon_421,0,0,0,1.0,1.0,0.0,0.0,0.03,0.07,0.0,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,8,255,8,0
cxcon_442,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,12,255,12,0
cxcon_448,0,0,0,0.0,0.0,1.0,1.0,0.1,0.07,0.0,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,12,255,12,0
cxcon_460,0,0,0,1.0,1.0,0.0,0.0,0.01,0.07,0.0,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2,255,2,0
cxcon_466,0,0,0,1.0,1.0,0.0,0.0,0.07,0.05,0.0,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,10,255,11,0
cxcon_496,0,0,0,1.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,16,255,18,0
cxcon_526,0,0,0,1.0,1.0,0.0,0.0,0.11,0.05,0.0,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,22,255,22,0
cxcon_535,0,0,0,1.0,1.0,0.0,0.0,0.01,0.07,0.0,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1,255,1,0
cxcon_541,0,0,0,0.0,0.0,1.0,1.0,0.04,0.06,0.0,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,12,255,12,0
cxcon_583,0,0,0,0.0,0.0,1.0,1.0,0.03,0.07,0.0,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,6,255,6,0
cxcon_586,0,0,0,1.0,1.0,0.0,0.0,0.01,0.07,0.0,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,1,255,1,0
cxcon_601,0,0,0,1.0,1.0,0.0,0.0,0.01,0.07,0.0,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2,255,2,0
cxcon_604,0,0,0,0.0,0.0,1.0,1.0,0.02,0.07,0.0,0.02,0.09,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,5,255,5,0
cxcon_643,0,0,0,1.0,1.0,0.0,0.0,0.03,0.06,0.0,0.03,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,7,255,7,0
cxcon_649,0,0,0,0.0,0.0,1.0,1.0,0.08,0.06,0.0,0.03,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,10,255,7,0
cxcon_652,0,0,0,1.0,1.0,0.0,0.0,0.13,0.06,0.0,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,19,255,1,0
cxcon_685,0,0,0,1.0,1.0,0.0,0.0,0.02,0.06,0.0,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2,255,2,0
cxcon_709,0,0,0,1.0,1.0,0.0,0.0,0.01,0.06,0.0,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2,255,4,0
cxcon_769,0,44,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,255,255,0
cxcon_781,0,0,0,0.19,1.0,0.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.24,1.0,0.76,0.0,1,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,255,1,0
cxcon_787,0,0,0,0.0,0.0,1.0,1.0,0.13,0.07,0.0,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,17,255,17,0
cxcon_802,0,0,0,0.0,0.0,1.0,1.0,0.05,0.07,0.0,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,10,255,10,0
cxcon_808,0,0,0,1.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,1,255,1,0
cxcon_820,0,0,0,0.0,0.0,1.0,1.0,0.02,0.06,0.0,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,4,255,4,0
cxcon_826,0,0,0,1.0,1.0,0.0,0.0,0.05,0.07,0.0,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,15,255,10,0
cxcon_856,0,0,0,1.0,1.0,0.0,0.0,0.09,0.07,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,14,255,14,0
cxcon_886,0,0,0,1.0,1.0,0.0,0.0,0.09,0.05,0.0,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,17,255,17,0
cxcon_916,0,0,0,1.0,1.0,0.0,0.0,0.05,0.07,0.0,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,12,255,12,0
cxcon_961,0,0,0,1.0,1.0,0.0,0.0,0.04,0.07,0.0,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,5,255,5,0
cxcon_988,0,0,0,0.0,0.0,1.0,1.0,0.02,0.06,0.0,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,4,255,4,0
cxcon_1051,0,0,0,1.0,1.0,0.0,0.0,0.04,0.08,0.0,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,5,255,5,0
cxcon_1087,0,0,0,1.0,1.0,0.0,0.0,0.05,0.06,0.0,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,13,255,15,0
cxcon_1099,0,334,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.07,0.0,0.02,0.0,0.0,1,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,9,46,0
cxcon_1153,0,0,0,1.0,1.0,0.0,0.0,0.09,0.06,0.0,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,13,255,11,0
cxcon_1192,0,0,0,1.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,18,255,18,0
cxcon_1213,0,0,0,1.0,1.0,0.0,0.0,0.02,0.06,0.0,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,5,255,5,0
cxcon_1216,0,0,0,1.0,1.0,0.0,0.0,0.06,0.07,0.0,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,7,255,7,0
cxcon_1228,0,0,0,1.0,1.0,0.0,0.0,0.08,0.07,0.0,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,18,255,18,0
cxcon_1237,0,0,0,0.0,0.0,1.0,1.0,0.03,0.07,0.0,0.01,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,3,255,3,0
cxcon_1249,0,0,0,1.0,1.0,0.0,0.0,0.04,0.07,0.0,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,9,255,9,0
cxcon_1303,0,8,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,255,0
cxcon_1306,0,0,0,1.0,1.0,0.0,0.0,0.06,0.07,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,13,255,13,0
cxcon_1351,0,0,0,1.0,1.0,0.0,0.0,0.11,0.07,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12,255,12,0
cxcon_1354,0,0,0,1.0,1.0,0.0,0.0,0.12,0.05,0.0,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,14,255,7,0
cxcon_1363,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,18,255,18,0
cxcon_1378,0,0,0,1.0,1.0,0.0,0.0,0.04,0.07,0.0,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,255,4,0
cxcon_1396,0,0,0,1.0,1.0,0.0,0.0,0.01,0.08,0.0,0.0,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,1,255,1,0
cxcon_1402,0,0,0,1.0,1.0,0.0,0.0,0.07,0.05,0.0,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,20,255,20,0
cxcon_1501,0,0,0,1.0,1.0,0.0,0.0,0.15,0.06,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,16,255,13,0
cxcon_1507,0,0,0,0.0,0.0,1.0,1.0,0.05,0.06,0.0,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,14,255,14,0
cxcon_1510,0,0,0,1.0,1.0,0.0,0.0,0.11,0.07,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,14,255,14,0
cxcon_1516,0,0,0,0.0,0.0,1.0,1.0,0.02,0.07,0.0,0.02,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,4,255,4,0
cxcon_1564,0,0,0,0.0,0.0,1.0,1.0,0.02,0.07,0.0,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,4,255,4,0
cxcon_1594,0,0,0,0.0,0.0,1.0,1.0,0.12,0.07,0.0,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,14,255,14,0
cxcon_1699,0,0,0,0.0,0.0,1.0,1.0,0.07,0.06,0.0,0.03,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,8,255,8,0
cxcon_1708,0,0,0,1.0,1.0,0.0,0.0,0.05,0.07,0.0,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,6,255,6,0
cxcon_1750,0,0,0,1.0,1.0,0.0,0.0,0.05,0.06,0.0,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,14,255,14,0
cxcon_1753,0,0,0,1.0,1.0,0.0,0.0,0.26,0.16,0.0,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,255,5,0
cxcon_1786,0,0,0,1.0,1.0,0.0,0.0,0.08,0.06,0.0,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,10,255,10,0
cxcon_1792,0,0,0,0.0,0.0,1.0,1.0,0.08,0.07,0.0,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,13,255,13,0
cxcon_1822,0,0,0,1.0,1.0,0.0,0.0,0.06,0.07,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,14,255,14,0
cxcon_1843,0,0,0,1.0,1.0,0.0,0.0,0.05,0.06,0.0,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,6,255,6,0
cxcon_1870,0,0,0,1.0,1.0,0.0,0.0,0.07,0.05,0.0,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,14,255,14,0
cxcon_1879,0,0,0,1.0,1.0,0.0,0.0,0.07,0.05,0.0,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,20,255,20,0
cxcon_1882,0,0,0,1.0,1.0,0.0,0.0,0.02,0.06,0.0,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,3,255,3,0
cxcon_1912,0,0,0,0.0,0.0,1.0,1.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,255,1,0
cxcon_1930,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,1.0,0.02,0.0,0.0,0.0,0.9,0.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,1,0
cxcon_1933,0,0,0,0.0,0.0,1.0,1.0,0.12,0.06,0.0,0.05,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,14,255,14,0
cxcon_1966,0,0,0,1.0,1.0,0.0,0.0,0.12,0.29,0.0,0.01,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,255,2,0
cxcon_2026,0,0,0,0.0,0.0,1.0,1.0,0.12,0.05,0.0,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,18,255,18,0
cxcon_2041,0,0,0,1.0,1.0,0.0,0.0,0.08,0.06,0.0,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,19,255,19,0
cxcon_2047,0,0,0,1.0,1.0,0.0,0.0,0.2,0.06,0.0,0.1,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,25,255,25,0
cxcon_2065,0,0,0,1.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,1,255,1,0
cxcon_2074,0,0,0,0.0,0.0,1.0,1.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,1,255,1,0
cxcon_2080,0,0,0,1.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,1,255,1,0
cxcon_2086,0,0,0,1.0,1.0,0.0,0.0,0.08,0.08,0.0,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,12,255,12,0
cxcon_2089,0,0,0,1.0,1.0,0.0,0.0,0.12,0.05,0.0,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,17,255,17,0
cxcon_2116,0,0,0,0.0,0.0,1.0,1.0,0.01,0.07,0.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,1,255,1,0
cxcon_2122,0,0,0,1.0,1.0,0.0,0.0,0.06,0.06,0.0,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,19,255,20,0
cxcon_2146,0,0,0,1.0,1.0,0.0,0.0,0.03,0.06,0.0,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,3,255,3,0
cxcon_2176,0,0,0,0.0,0.0,1.0,1.0,0.07,0.06,0.0,0.06,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,16,255,16,0
cxcon_2215,0,0,0,1.0,1.0,0.0,0.0,0.09,0.05,0.0,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,23,255,23,0
cxcon_2218,0,0,0,1.0,1.0,0.0,0.0,0.05,0.06,0.0,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,12,255,11,0
cxcon_2242,0,0,0,1.0,1.0,0.0,0.0,0.12,0.06,0.0,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,15,255,15,0
cxcon_2260,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,19,255,19,0
cxcon_2269,0,0,0,1.0,1.0,0.0,0.0,0.06,0.07,0.0,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,14,255,14,0
cxcon_2275,0,0,0,1.0,1.0,0.0,0.0,0.02,0.06,0.0,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,6,255,6,0
cxcon_2281,0,0,0,0.0,0.0,1.0,1.0,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1,255,1,0
cxcon_2296,0,0,0,1.0,1.0,0.0,0.0,0.04,0.06,0.0,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,8,255,8,0
cxcon_2305,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,18,255,18,0
cxcon_2344,0,0,0,1.0,1.0,0.0,0.0,0.07,0.05,0.0,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,11,255,11,0
cxcon_2347,0,0,0,1.0,1.0,0.0,0.0,0.04,0.05,0.0,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,9,255,9,0
cxcon_2431,0,100,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.01,0.17,0.0,0.0,0.0,0.0,0.0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,228,38,0
cxcon_2455,0,0,0,1.0,1.0,0.0,0.0,0.07,0.05,0.0,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,18,255,18,0
cxcon_2473,0,0,0,1.0,1.0,0.0,0.0,0.13,0.06,0.0,0.05,0.07,0.01,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,19,255,13,0
cxcon_2581,0,0,0,1.0,1.0,0.0,0.0,0.02,0.07,0.0,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,4,255,4,0
cxcon_2632,0,0,0,1.0,1.0,0.0,0.0,0.09,0.06,0.0,0.09,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,22,255,22,0
cxcon_2659,0,0,0,1.0,1.0,0.0,0.0,0.05,0.07,0.0,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,5,255,5,0
cxcon_2671,0,8,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,255,0
cxcon_2695,0,0,0,1.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,19,255,19,0
cxcon_2713,0,0,0,1.0,1.0,0.0,0.0,0.13,0.06,0.0,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,18,255,3,0
